apk_entry,sha256,maven_coordinate,aar_entry,aar_sha256
"lib/armeabi-v7a/libsession_jni.so","e3df734b667f4e499271a01bcec6ed8f8666ed185fe71b411666099bc44fdf98","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libsession_jni.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libsurface_util_jni.so","f110d6a305fef5be5664d58cfb054366b002bc516066b4ec880c38a68428756f","androidx.camera:camera-core:1.4.1","jni/armeabi-v7a/libsurface_util_jni.so","6c77068806cf259bbaa7ed955935bf2cd16dc103feb32f7ae3d55823fc9fcfc7"
"lib/armeabi-v7a/libwearable_qpl3p.so","3bb9236407d19fdfb0fbba6cb0a4e73baf2eba3049b0ebe9f2444f3971e818b8","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libwearable_qpl3p.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_mobilenetwork_third-party_mbedtls3_cryptoAndroid.so","5d4329008c36a6014d18db274e16e8e38ce01921009c8793ec136b1ecd7b1475","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_mobilenetwork_third-party_mbedtls3_cryptoAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_perflogger_base_baseAndroid.so","dfda442989b5d152c36ec4d874108ed196408efdf0dab4f177171181830bc76e","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_perflogger_base_baseAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_perflogger_base_qpl_codegen_metadataAndroid.so","0ac0c86b39e72ebcc0743d74543b25f6ff972f5c9ddf36ea86a7b5dba15aeb25","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_perflogger_base_qpl_codegen_metadataAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_perflogger_conversions_conversionsAndroid.so","1f2a8a15af23148f9369885b94b8b1690fa146614940ed2c59d0363ba5759d1b","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_perflogger_conversions_conversionsAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_perflogger_health_counters_health_countersAndroid.so","61e0db19ca86541bb4d9707e7a6f4b9baf97f7ecc9e6e795c66c42380d2a2679","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_perflogger_health_counters_health_countersAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_perflogger_perfloggerAndroid.so","94744115d66369d4630eea49ed1ed28429cb66ed3336891c8b89253a3d514ef1","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_perflogger_perfloggerAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_perflogger_safe_rollout_qpl_safe_rolloutAndroid.so","9746ac5a2030656b6427e71adc3560e2b49c7974f46d4db7f4f2251779f22600","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_perflogger_safe_rollout_qpl_safe_rolloutAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_perflogger_structured_data_structured_dataAndroid.so","680182f619d92db4208a125df6ad5ce5ee2d5fd248f69ab3def8b9e724e5f0e4","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_perflogger_structured_data_structured_dataAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_perflogger_synchronization_synchronizationAndroid.so","72e83df1a6c0d2603135384d443750928fca0aec032009d6dc5fd18f0808bb5a","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_perflogger_synchronization_synchronizationAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_perflogger_utils_utilsAndroid.so","8d32774f2d88fd53f2a3e6fcb0b923aee9e0ef7e34f536f79ff04007465c15ce","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_perflogger_utils_utilsAndroid.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_secure_lib_secure_stringAndroid.so","2ce8e1b66767f8e4c0a4345e92dc87d25166726374fc8e9f7f71766eafc7faf7","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_secure_lib_secure_stringAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_3p_qpl_3PQPL.so","fe5ca4f35847270db0909a6ff3a6a2f55063b9b7adc2087d580c598e9d96fd85","com.meta.wearable:mwdat-core:0.8.0","jni/armeabi-v7a/libxplat_wearable_3p_qpl_3PQPL.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/armeabi-v7a/libxplat_wearable_comms_calling_hera_engine_configurations_protobuf_nanopbwrapper_supportlibAndroid.so","6291273809606c05aee61ffda6050a9f215383e3f3e7e7d4a1b88096b588dad7","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_comms_calling_hera_engine_configurations_protobuf_nanopbwrapper_supportlibAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_audio_audioAndroid.so","fd2bf24a2255ea551e1e49df2aeef6620575da6f0e4a01648b00e3e9ede5371c","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_audio_audioAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_link_linkAndroid.so","463da7d85aa11598863c88bb11c903d54f23c1ca11f9eb670068faead38b06f2","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_link_linkAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_media_mediaAndroid.so","7c3a04f84412f12a115f5a9ef85131e6f47ce389ec89454ef57d99d3502f2286","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_media_mediaAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_video_passthrough_passthroughAndroid.so","7712762315275727f5452784edef37e0d43f32bb3568477d830718504a7b61e3","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_video_passthrough_passthroughAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_video_videoAndroid.so","0833c39ed9d84be05f2017f0b617b811c1201ce7912b23d14ef1344a17a94f40","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_comms_calling_hera_shared_video_videoAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_api_impl_media_mediaAndroid.so","ae206f6db287f1a1826c3e76a61af15595428041e95d44d332cc280398c46ca1","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_api_impl_media_mediaAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_api_impl_transport_device_transport_deviceAndroid.so","0f3ffe291fc3fcd1b3262f8e21939b29de42a5fdf8affc9e503ae8f141a9ca39","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_api_impl_transport_device_transport_deviceAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_api_impl_transport_transportAndroid.so","4c5bc68e0c5661aeb3a4f636128ca228a4013e86aefe6af0e3814956c849745f","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_api_impl_transport_transportAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_impl_audio_passthrough_audio_passthroughAndroid.so","a912602deaa53371e1fe853b7a4cc20aebe565f90444694e4c337bcbad186330","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_impl_audio_passthrough_audio_passthroughAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_impl_media_mediaAndroid.so","bb202411aeb65eea550a63490b1e8aeb0b65198750ec09e6bda2b3e1d34ad2b2","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_impl_media_mediaAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_impl_observability_committers_null_committersAndroid.so","df73afb0a236178bd85ea24194a7abeffcfc753fbd4940afd9dfe6dddc111b3a","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_impl_observability_committers_null_committersAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_impl_observability_observabilityAndroid.so","d44e13d6c47080f5d88fef21fa7f69c4dfc887828821e6ffb11bf326fc4228e2","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_impl_observability_observabilityAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_impl_observability_sessions_sessionsAndroid.so","f331ae780b1eec5a884b5012a26d50fb3ed3c117de79177b05ef259da0f11803","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_impl_observability_sessions_sessionsAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_impl_transport_device_connection_device_connectionAndroid.so","c98cb75e609d4c76ff0ef8d1e0f7df5a73703d140eba12f53e89282edd850b48","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_impl_transport_device_connection_device_connectionAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_impl_transport_dnia_dniaAndroid.so","d2c06d50d709ae34b1163a96a74ce92fbe69aa3f048df77c2f6b91f91e48ce51","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_impl_transport_dnia_dniaAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_impl_transport_queue_queueAndroid.so","c17d3d904a42255d83467867d4eaf8146f9d63679ac01ec2f8115af115182363","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_impl_transport_queue_queueAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_impl_video_passthrough_video_passthroughAndroid.so","4b77ee4ef8049e2e67c482a7778e02ded0f2824c68114a3a29276a53114201e6","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_impl_video_passthrough_video_passthroughAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_core_os_android_telemetry_atc_null_atc_telemetryAndroid.so","b977c54a86e3f70f771ed47a8f6fee54daba5808bb54d4e28e686b1387bbcdff","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_core_os_android_telemetry_atc_null_atc_telemetryAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_exp_rtc_logging_loggingAndroid.so","6be1bd01b35f2894497d811b081171f1a5dc77c182ec3f46e4599c25a9a82580","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_exp_rtc_logging_loggingAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_analytics_media_mediaAndroid.so","3816476709a2fbc4e35a5f6e485d364acc502b033e91f4129cb5ce33fe1e7b57","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_analytics_media_mediaAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_clock_clockAndroid.so","f654a21ac9fc174fa546fe0de028e78e48025cfe0c3abb689d6856947a285524","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_clock_clockAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_event_eventAndroid.so","dd37e0f761b0c0e0beb8ce99c4812a14808827d8c7a8bf44420eecb488fb2b43","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_event_eventAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_h265_parser_null_h265_parser_nullAndroid.so","50e8f0a9fddf5d6aab06adf835faf0ec6eeebfca5944b17092ee78e51094e2b8","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_h265_parser_null_h265_parser_nullAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_json_jsonAndroid.so","f39126cc318efe3802902b3b20928baab1fd7aa8beaa17f79c87e8c5ff36555a","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_json_jsonAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_log_logAndroid.so","1aa1e64d92b3ac1e6553985965e3e023c671c5dfb39257a60218e0589f1a50a8","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_log_logAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_math_mathAndroid.so","3723d2557dd41dc37462758f2df18aa377e616e8ac3ad7ef974cf12b7a4d80e3","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_math_mathAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_memory_memoryAndroid.so","ee883a5a7fa78edcee119bc045fbd85ede53ff745c9c75e69ee60b7eb4fda452","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_memory_memoryAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_threads_platform_thread_scopeAndroid.so","9052c8f1af7b33dc8b103edafd4f9f64e35aabe7df58572b7edfe4974ce2d446","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_threads_platform_thread_scopeAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_threads_threadsAndroid.so","bf9fe5bf293ea14246d0466dca7c443ef5e5a9f2d05450e87668323d6b3c74d2","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_threads_threadsAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_warp_utils_tslog_null_engine_tslog_null_engineAndroid.so","967705b32388fed6fd2b0d534a797ee43ad2b11a9d8328e1a4ce0d2ab1bb4915","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_warp_utils_tslog_null_engine_tslog_null_engineAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_api_serviceAndroid.so","f9ece14d8c8305406f653e61dc5bbdc4470dcf6d70d744dfcc05a80b67f3d29f","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_api_serviceAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_client_clientAndroid.so","45abedeb323eaa08962a00566bf0f681486ea94f48e28b8c18c19f2755d149df","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_client_clientAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_providers_staticaudioconfigprovider_staticaudioconfigproviderAndroid.so","45eb451b34851f827896f02a13a2ef52d99098338f8e0385cc0018bd3e2fad8d","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_providers_staticaudioconfigprovider_staticaudioconfigproviderAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_providers_staticvideoconfigprovider_staticvideoconfigproviderAndroid.so","e64609b5fdd5687830baa9691dafe7e1351c181f442d53c6ee16beadf35ab912","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_providers_staticvideoconfigprovider_staticvideoconfigproviderAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_services_activitymanager_activitymanagerAndroid.so","820280e57a9a1747812e8366e7188470b22eeb813c56034e4ea13a90e52560cb","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_services_activitymanager_activitymanagerAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_services_controlchannel_controlchannelAndroid.so","e1e3478389c9b6ba959f3a45de23d70087703536dc0827a9562b14cc63756aa7","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_services_controlchannel_controlchannelAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_services_devicebuildinfo_devicebuildinfoAndroid.so","46a3b3bca212d27828e4753c079f0d69260a8105bb60017b133271bed0520afb","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_services_devicebuildinfo_devicebuildinfoAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_services_engagement_engagementAndroid.so","d60c484020f0c2fac73f0d9898140f7960b0719e652ebcd351c588763fcaf0c2","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_services_engagement_engagementAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_services_framestalldetector_framestalldetectorAndroid.so","7bfa1a1563799c4c46b1b635ecad8f598a6d7918b0d4018a20ef302bb8f5f87e","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_services_framestalldetector_framestalldetectorAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_services_streamclient_streamclientAndroid.so","51b996a35dd26853831c3bc4e1a0ad81025179ff0628f02c3388eb8f2a4ff536","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_services_streamclient_streamclientAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_services_subscription_subscriptionAndroid.so","f1f4e44ff21e60ba60c58fff2ba58304adce49514008a78f04b3176bdfa41365","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_services_subscription_subscriptionAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_services_warpstreamclient_warpstreamclientAndroid.so","43d548b371660e09dc3213b009a8b2902122b1d211434814258a5555cccb64d7","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_services_warpstreamclient_warpstreamclientAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_session_sessionAndroid.so","8a620bda6e60013e9d9d1288ba5ccd83603c7833632bba33d4530e0193ed31a3","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_session_sessionAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/armeabi-v7a/libxplat_wearable_xms_impl_utils_serializer_serializerAndroid.so","644e976af91e603131bfc42c5f39c3cf3593f1ab4ddf8b975034af02404a9410","com.meta.wearable:mwdat-camera:0.8.0","jni/armeabi-v7a/libxplat_wearable_xms_impl_utils_serializer_serializerAndroid.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/x86/libairbridge_jni.so","9a7071b7e0792a946e84ff5a6f2d77df57d3beb0eb441a270ff3a098fdabe963","com.meta.wearable:mwdat-core:0.8.0","jni/x86/libairbridge_jni.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/x86/libairshield_light_mbed_jni.so","b862ab9d817fd125f280d702242d59b97f21c75676c205b35251d357b08f593a","com.meta.wearable:mwdat-core:0.8.0","jni/x86/libairshield_light_mbed_jni.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/x86/libandroidx.graphics.path.so","eb0570b41fd3bff25d8204a967c03bd7550719e768b791f680cc40cbe35f29af","androidx.graphics:graphics-path:1.0.1","jni/x86/libandroidx.graphics.path.so","8ca4032b6d79b351f0b59ad4b580eddbb9423e1652f7c958830687f1eee2ec03"
"lib/x86/libc++_shared.so","3bd6a3c5d1baa1fac3bdd8452ccc403fd1b464b3f80eb9fa207df5ec2d565129","com.facebook.fbjni:fbjni:0.7.0","jni/x86/libc++_shared.so","7e319ae110ac5e5ef18904170aea5c3e753e915d196699d7fd39d36c8e1dfe36"
"lib/x86/libconnection_jni.so","82cf0f5b905b4fd949b038e4667099831a6adf4265a3d4a7ff80436a0b3ed109","com.meta.wearable:mwdat-camera:0.8.0","jni/x86/libconnection_jni.so","e8b00fd7d1e412f7ff281c832b6e5773d4715baa879955bd783f0ad94656a67f"
"lib/x86/libdatastore_shared_counter.so","c38104bd173ef2e405d32e90ef753725c54aaeca08f2e9a57820df8782f4d790","androidx.datastore:datastore-core-android:1.2.1","jni/x86/libdatastore_shared_counter.so","435edad7bcb1fbb1a2a46de7be4d6daf299479b3328ebf757ebdfe02810cbdd8"
"lib/x86/libdatax_jni_local.so","9cdebad5e4fbf0401a3dae381b222db0ef37947764d5d55ca68d517fbb5ca3f3","com.meta.wearable:mwdat-core:0.8.0","jni/x86/libdatax_jni_local.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/x86/libdouble-conversion.so","e45ee34b42a73ad9b1f8d2e499ade64d20636fc8c5d1e49cb3893c7d59ac3530","com.meta.wearable:mwdat-core:0.8.0","jni/x86/libdouble-conversion.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/x86/libfb.so","d75dc81b193f91f6143431ca2d6ff4a2584c30a6425dc64de28fcb9ff4fa99fb","com.meta.wearable:mwdat-core:0.8.0","jni/x86/libfb.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/x86/libfbjni.so","735533ea082fe331b293a947f5ac32556ea433c7db1d2fe76e4ac9a440917c65","com.facebook.fbjni:fbjni:0.7.0","jni/x86/libfbjni.so","7e319ae110ac5e5ef18904170aea5c3e753e915d196699d7fd39d36c8e1dfe36"
"lib/x86/libfbjni_kt.so","875792bae35ac5ee6436837cc20552556ae89af07d7e8b3e6c9b4c5eb1b7c94c","com.meta.wearable:mwdat-core:0.8.0","jni/x86/libfbjni_kt.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/x86/libfbsofterror.so","3fca8920492093b6cd2ff6859e65c2b257fe43efcc0730c90e0c1bd41e9c7442","com.meta.wearable:mwdat-core:0.8.0","jni/x86/libfbsofterror.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/x86/libfmt.so","28cb721b4f0813231b678af39c7cfde0d97c8fd3f46d7241cb343b5b0b878960","com.meta.wearable:mwdat-core:0.8.0","jni/x86/libfmt.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
"lib/x86/libglog.so","9c7aad60d1e8b4af97c76701fd820b1b6a458aacf7bd8d4533510c0fc27e82c6","com.meta.wearable:mwdat-core:0.8.0","jni/x86/libglog.so","f7ea3aedefbda4884c515ea5ad071a7adda0b05f991a2fffcfe548c333506f63"
